epoch,train_loss,train_dice,train_jaccard,dice_score,jaccard_score
0,3.2000156228576224,0.039759245,0.02042756926456263,0.0371581,0.019634483954282512
1,2.9215194806103457,0.06559819,0.03433997034197663,0.06290247,0.03448138663991784
2,2.8465546640739623,0.15639432,0.0876768937208373,0.10841709,0.06302211997978893
3,2.6007434508246834,0.2826555,0.17278642530394978,0.14224955,0.08574586912285319
4,2.4859841542221357,0.36271697,0.23226466063132337,0.1764197,0.11176528788418402
0,3.3356126276951916,0.038528293,0.019727703088541944,0.036820974,0.019152992938163964
0,2.866985795632848,0.10457983,0.05651216585148187,0.14093627,0.08192312144750949
1,2.359274205171837,0.41069046,0.26639499008872175,0.4756399,0.38242072298307234
2,2.007212706331937,0.588122,0.4304237761371359,0.5149633,0.4173819365192843
3,1.7859693799378737,0.67418814,0.5221363620867888,0.71284825,0.6361842576243529
4,1.6465468738438949,0.6859152,0.546216204874883,0.6957385,0.6278078643710344
5,1.3590866704032105,0.7184944,0.5788513060947159,0.49812403,0.40017988716094016
6,1.2213758590086452,0.7709503,0.6383667586146187,0.79542065,0.7232277553248965
7,1.054457832057521,0.7969192,0.676125287884997,0.7890071,0.7142408148657967
8,0.9159832922917492,0.8301446,0.7219334384642714,0.81103355,0.746175071844154
9,0.8179382774627434,0.8410586,0.7343448361383681,0.74468046,0.7011057810183173
10,0.7078133056748588,0.8651749,0.7667916697011048,0.75756353,0.693074232661177
11,0.6282287313128417,0.8520335,0.7526720636053381,0.73522156,0.6854563220174209
12,0.5597780987901507,0.86060315,0.7684205562539533,0.8024122,0.7356897408719428
13,0.4981525720290418,0.878137,0.7872292370113411,0.7506636,0.7108818934818997
14,0.4361582342183815,0.8758224,0.7895140126872088,0.7488682,0.7072814000156069
15,0.4218871218134772,0.8664942,0.7766102199696455,0.7551641,0.7178176118550998
16,0.37404731239350336,0.870835,0.7831497103494044,0.79634225,0.7363513837372683
17,0.3391068562302949,0.8764451,0.790345783751399,0.74055094,0.6945989308694372
18,0.3599020670045097,0.8688257,0.7802917311929293,0.7434055,0.6984749550638281
19,0.313719557141358,0.86302096,0.76681531325164,0.8548007,0.8174337032031851
20,0.27866225478784096,0.8725009,0.7864621084424537,0.6932818,0.6211446460243456
21,0.2602405200167647,0.8712836,0.7783063229334427,0.75314605,0.7152533799808614
22,0.23102182163944784,0.8792325,0.7950018005117593,0.7526247,0.7139821126667371
23,0.20306632274164343,0.9003037,0.8218907990348252,0.7604508,0.7270314682144894
24,0.21558339296365683,0.89112085,0.8088580580349074,0.7602537,0.7266311877735852
25,0.1941850628211813,0.89550126,0.8150407290948497,0.76183903,0.7294222878317032
26,0.17585160716805817,0.8921393,0.8149208869659809,0.75771093,0.7223276632547871
0,3.453052318321084,0.041088283,0.02106024848651258,0.0451386,0.02367617612252692
1,3.0440986538833044,0.066182025,0.034408157405327475,0.056148317,0.029790225043405512
2,2.9284848829485335,0.08382891,0.04402152434075015,0.06589779,0.035326670054496453
3,2.802164356663542,0.09808178,0.05193960636853994,0.07022723,0.03780297297394618
4,2.7849208071546734,0.114119686,0.0610575034932034,0.0859974,0.04706570191596397
5,2.758763014145617,0.12865137,0.06946390313425965,0.09289301,0.051197133570748767
6,2.634798029683671,0.14733534,0.08019228665018402,0.10452352,0.05830345449671738
7,2.692119245259267,0.17157988,0.09541575533646249,0.12729582,0.07277878923604734
8,2.5807233823920197,0.20834547,0.11849690610238144,0.13610934,0.07846875394312038
9,2.5137314189155147,0.2599784,0.15162974884599076,0.16615994,0.09892833971665047
10,2.47752505203463,0.309794,0.18728816688466582,0.18985033,0.11593027730374827
11,2.431290254278003,0.36248198,0.22660877593163659,0.23359112,0.1489696942385275
12,2.312422533080263,0.4073417,0.26310433804047045,0.22503553,0.14171752477938304
13,2.3254329573433354,0.45356363,0.3005805023131146,0.29763672,0.20081787660294884
14,2.259194807061609,0.49145874,0.3343897095834671,0.3021538,0.20530755665212533
15,2.22966546157621,0.52252895,0.3628525356064494,0.34031072,0.24186599734362574
16,2.1930701395250716,0.546905,0.3865525817276056,0.31742808,0.21843928714812763
17,2.1199914869272485,0.5759545,0.4130819482443767,0.32517228,0.22709757281583604
18,2.096571965037652,0.5915496,0.4303109038094583,0.35424855,0.253201413520146
19,2.052047018734914,0.60931325,0.44735441718240415,0.37332532,0.2723967746176823
20,2.035667789432238,0.6222998,0.4619700757550085,0.36934745,0.26955070285035465
21,2.021435755603718,0.63163936,0.4739068416663874,0.3666124,0.2745800378205282
22,1.9453724847649627,0.65032154,0.49423960429788816,0.3807472,0.28228316319767294
23,1.9691857369440906,0.66038764,0.5064459796434165,0.3883024,0.29432844765391913
24,1.915112261502248,0.6696999,0.5191408154689813,0.38467568,0.288482169943313
25,1.909893531844301,0.6604436,0.5114721856033618,0.39456424,0.30066249007842827
26,1.8433993076378445,0.67055374,0.5234095599666286,0.38781682,0.3177819058173073
0,3.356455755683611,0.03899236,0.01995448543524607,0.03567164,0.018527434203757957
1,3.028553845747462,0.05543228,0.02865044004871604,0.046448033,0.024396841921667238
2,2.9336254045648396,0.07592001,0.039747264270259264,0.06291648,0.033607968562457284
3,2.8716783208667107,0.10324145,0.055106903406424323,0.08010649,0.04356759061425979
4,2.8057225571488433,0.14134651,0.07690091490357932,0.097725175,0.05407318240881802
5,2.6995156666017928,0.19434537,0.10924288916301388,0.11275323,0.06323042431940146
6,2.6760530111924656,0.24629441,0.14320676515079556,0.13627456,0.07835270830480415
7,2.6068183509808667,0.30864146,0.18619366789787106,0.16108182,0.09487449660903116
8,2.6263763679648346,0.3621089,0.22684716195087548,0.22036155,0.13891630252713993
9,2.5365925420005366,0.41484687,0.26735470704077785,0.23392442,0.14882977775894357
10,2.510774993671561,0.45255703,0.2989629548814449,0.27785,0.1851376990146447
11,2.451575022823406,0.4810786,0.3245102404521805,0.2698972,0.17733831702468797
12,2.420945811946437,0.5130282,0.3529320943624651,0.31918877,0.21968204979128342
13,2.395772641559817,0.5400769,0.3787361057884468,0.33529904,0.23589831886035428
14,2.403761571308352,0.54743093,0.3889583612969487,0.30510053,0.2099495263937378
15,2.3667176320867718,0.58950955,0.42643610773195506,0.34582788,0.2488408280804467
16,2.3143440406277493,0.59532136,0.43421500375552474,0.4506344,0.3506217734729954
17,2.3657342724080355,0.60300153,0.44491731027121195,0.4498212,0.3505411702367943
18,2.2728725806722103,0.623065,0.46442151118229436,0.4694863,0.3694298999092487
19,2.2638422205763042,0.6483331,0.48830930700518893,0.4791895,0.38000381557231033
20,2.2357443065013527,0.65124434,0.4912038542287058,0.7321953,0.6386710267439961
21,2.2445093910649137,0.6462938,0.48991213150802926,0.58343726,0.48500774035766464
22,2.221678119785381,0.6564736,0.5015796070618871,0.7288757,0.6344562372748337
23,2.152536635128957,0.67478836,0.5208400509196779,0.7089198,0.6107070113000572
24,2.128345496249649,0.68461305,0.5327363086028912,0.69444555,0.5953983098361325
25,2.124062082677517,0.6887214,0.5378406317422114,0.73710376,0.644498359853754
26,2.148572755309771,0.6883906,0.5396909953281035,0.73095155,0.6364685635569443
27,2.1034206095731482,0.71207744,0.5638362528648249,0.738496,0.6458826002744767
28,2.0549734825233243,0.7077495,0.5596110034665469,0.74538857,0.654482404601888
29,2.0524220534090727,0.72444344,0.5784466087008399,0.7668665,0.6825514852442431
30,2.03534948038605,0.73135674,0.5877001254534079,0.7654266,0.6810689518295359
31,2.0661106885604137,0.7106972,0.567636612296048,0.7592028,0.6724159084226111
32,1.9677424262154777,0.736141,0.5920148760685487,0.78509,0.707790647685002
33,1.9683042213601887,0.7375668,0.5975521946398434,0.75323766,0.6647613061942841
34,1.9555820878946557,0.74680215,0.6075542970586604,0.77032536,0.6877639862136905
35,1.8872699568856437,0.76336324,0.624075507715868,0.77230865,0.6897582206958359
36,1.8955560990099638,0.7696299,0.6349631219653044,0.7769935,0.6962898428169142
37,1.8811614963243593,0.7695172,0.6343304914899253,0.7561211,0.6797186774034025
38,1.8159930649793372,0.7760123,0.6454591388406316,0.762351,0.6769741088834558
39,1.8323596322311546,0.78456134,0.6539442970186321,0.75435287,0.677494975999938
40,1.8036103383550104,0.7873382,0.6585586318253467,0.71892965,0.6608049991390127
41,1.7750733371050853,0.7818779,0.6542072746570714,0.7028421,0.6364190413127778
42,1.769917001139443,0.7866379,0.65668282110528,0.7694668,0.6903027339330217
43,1.7088969855938319,0.79022706,0.6629816579379494,0.77161425,0.6934529793097648
44,1.7250836030492243,0.7937668,0.668473104108763,0.7267886,0.6725967254657305
45,1.704280436038971,0.7848072,0.6630265293703335,0.75052685,0.6658853682572383
46,1.655281700053305,0.7987878,0.6727376605014553,0.7242662,0.6687552345381136
47,1.6513722763871246,0.80380523,0.6821784907380696,0.80387604,0.7349500956478056
48,1.6072862137038753,0.81330204,0.6900867871392754,0.72050244,0.6630746084376564
49,1.5757547864374124,0.8070782,0.6883219623148791,0.7432775,0.681218669623562
50,1.567132182841031,0.814672,0.6978009159351061,0.7678264,0.6925470525955082
51,1.5295963141153444,0.8192734,0.7037297846724307,0.7880676,0.7119944401293663
52,1.511377345840886,0.8299848,0.713678813198941,0.7376595,0.6795852689412701
53,1.5140162515190412,0.8303672,0.7169455761567044,0.72430676,0.6658051510465307
54,1.5187234625501453,0.8074606,0.6944752062169113,0.7979022,0.726062932379095
55,1.4776657111239884,0.83315355,0.7220787472497043,0.8083912,0.7427137778086681
56,1.4656619997519367,0.82660633,0.714972650157324,0.74088734,0.6944922356631491
57,1.3780811445892982,0.8438814,0.7383445781826528,0.7351507,0.6855526799813109
58,1.4032868411181108,0.84452295,0.7386931456278759,0.7378774,0.6897616772355054
59,1.3590737480037618,0.8417071,0.7360047105352608,0.7711989,0.7053134023755268
60,1.3400575985323708,0.841958,0.7401385800042619,0.7381553,0.6902516670340116
61,1.3592669452136417,0.8399717,0.7340902564164682,0.7349351,0.6852462843932112
62,1.3006516475722474,0.8465949,0.7434900622105578,0.77686185,0.7134839319981942
63,1.3095987950855832,0.8473711,0.7460658659282586,0.7975506,0.7277563436503576
64,1.276282768204527,0.8383588,0.734207948883036,0.80076855,0.733879115595987
65,1.241935226714836,0.8549912,0.7565422138731164,0.81873053,0.7571174254065024
66,1.2558553584341734,0.85858935,0.7595470154534683,0.7400243,0.6931481016183174
67,1.2297659319526744,0.8646541,0.7670059749890231,0.76955616,0.708911998522135
68,1.1581865875226147,0.8636385,0.7694157423750949,0.7407159,0.694233873318376
69,1.1559111712113865,0.86986804,0.7737884185166546,0.7492303,0.7079814477091091
70,1.16276593984298,0.8677402,0.774725528544407,0.74369055,0.6991298375576556
71,1.1364250199974708,0.858991,0.7664394520757938,0.8920084,0.8319024250573877
72,1.1111870228119616,0.8753925,0.7830077779118321,0.8556185,0.8187254850006693
73,1.0720792075373091,0.8714537,0.7826388699286148,0.8492317,0.8080638425528474
74,1.0612865680793546,0.87919366,0.7883425268971813,0.8520878,0.8128067188747725
75,1.0103017648435988,0.8741712,0.7872803400905234,0.73895735,0.6914060638341647
76,0.9910249209628915,0.8600436,0.7689947981387664,0.7964596,0.7359205711350439
77,0.9604424553097419,0.8657419,0.7759801786173466,0.796833,0.7304891021937221
78,0.9604555857631395,0.8739248,0.7858315861001556,0.74488395,0.7010140897184319
79,0.9065916541050065,0.879734,0.7947778671551231,0.75399184,0.7159247635393837
80,0.9528041541014077,0.8805411,0.7961924857912245,0.7536023,0.7153620177236845
81,0.8847641967377573,0.8909936,0.8065944709775972,0.753578,0.7152298469071507
82,0.8520161129955975,0.8832127,0.8012782812580627,0.7473938,0.7051515055473943
83,0.8365367873097366,0.88799614,0.8081179595753665,0.7501507,0.7096586840625764
84,0.8347736301849473,0.88469017,0.8058219494323148,0.75342745,0.7150125587583327
85,0.7903674306734553,0.9010128,0.8224489179753001,0.74984926,0.70915841848022
86,0.7923832774724601,0.8972532,0.818934355112252,0.7567379,0.7205667781161218
87,0.7793956834752604,0.89087266,0.8128616453774513,0.7553689,0.718239299247067
88,0.7261422746024042,0.89399475,0.816943752692142,0.75807667,0.7228324283279932
89,0.7277191047960857,0.8952064,0.8199237329185962,0.75491786,0.7173945119617468
90,0.7103783758181446,0.89626616,0.8208879213375515,0.85209924,0.8126800398061633
91,0.6951131084055271,0.8870356,0.8118646521563334,0.75891113,0.724255914474402
92,0.7296299554829327,0.8950541,0.8163466212929181,0.8552932,0.8180390653620824
93,0.6739619930960098,0.9068075,0.8342635916495591,0.7567254,0.7204896668339152
94,0.6380630863725014,0.8999282,0.827005117119454,0.7610493,0.722918035584481
95,0.6389763605482174,0.9109673,0.8396603603726531,0.8596411,0.8254337001375245
96,0.6072668126731549,0.9048087,0.8357447490741647,0.75476,0.7121303862124508
97,0.6055250367466009,0.90318424,0.8326366471718949,0.8596681,0.8254489292670761
98,0.6234299695154406,0.9063679,0.8340396300711932,0.85540307,0.8182099677662625
99,0.5979109870375328,0.91083074,0.839203425560179,0.85867786,0.8237393126133558
0,3.4477539377392463,0.031902827,0.016255992158640736,0.02802336,0.014443574567731746
0,0.5632783227934027,0.90905225,0.8416042626835838,0.7564685,0.7200202771869197
1,0.5665461898974653,0.91544855,0.8465160611926569,0.78693944,0.7393129148391223
2,0.5246329619637076,0.91146076,0.8456943297641215,0.7587105,0.7238025666828709
3,0.5389540133611211,0.9158289,0.8473123066980714,0.757204,0.7212838945055591
4,0.4989973268700096,0.9099752,0.8432506545261607,0.76673853,0.7267085717470088
5,0.49196738229607634,0.9198546,0.8540893183473962,0.7540878,0.7159599969325129
6,0.5086419242170622,0.9075965,0.8417292163599828,0.85919636,0.8246552651718148
7,0.48790731056118913,0.90560657,0.8407584564226742,0.8578622,0.8223540892219401
8,0.45553390203781846,0.91800094,0.8567715530828839,0.8589075,0.8241165134985782
9,0.44713166637240714,0.9234808,0.8595603597497734,0.7617006,0.7290337932766916
10,0.45681109405913445,0.91575533,0.8488014765630246,0.88918227,0.8433932795185726
11,0.41978607326745987,0.9272363,0.8650961843149664,0.86196804,0.8294388750297212
12,0.4352642185283157,0.9185899,0.8535773662341963,0.8616724,0.828833356817378
13,0.41100234004124153,0.9144503,0.8512957534293867,0.8587519,0.8238765985936961
14,0.39724872767362956,0.9146091,0.8517321730109256,0.85587996,0.8190200207630032
15,0.4137604536031777,0.920453,0.8579107316245587,0.7572524,0.7213427464466811
16,0.3744594530676896,0.9252544,0.862309639970201,0.8601057,0.8262268728247767
17,0.367790087916941,0.91677386,0.8550053947609286,0.856482,0.8200889648165411
18,0.3688887132788604,0.9270778,0.8660262734852827,0.859721,0.8256566580294449
19,0.34719678998555775,0.9193066,0.8598427565429678,0.85845643,0.8234815211756985
20,0.3469776804998236,0.9216302,0.8631688922904431,0.86051005,0.8269118522980079
21,0.32102766056668086,0.905284,0.8485673762335578,0.8604868,0.8269563548444733
22,0.36517657536380693,0.9086144,0.8464679309862343,0.7596259,0.7254769112518422
23,0.33894036105781233,0.9232064,0.8638126095462887,0.7609027,0.7276440781021943
24,0.3448194542302276,0.924167,0.8649547065227595,0.75950444,0.7251743094590972
25,0.3105285295619155,0.91948974,0.8603654557762599,0.8598415,0.8257746978816914
26,0.3052239759631877,0.9239557,0.8666256473356747,0.8596372,0.8254408100213994
27,0.288447518604544,0.9323563,0.874357131797321,0.7619862,0.7295448097095882
28,0.2922621890902519,0.9232546,0.8656934014430767,0.76003164,0.7261171108848473
29,0.2941662882858852,0.9305737,0.8744236937782547,0.8585472,0.8235478195060022
30,0.26819360312425866,0.9250134,0.8692312895125957,0.86073315,0.8273495460593827
31,0.2758450598086951,0.93359023,0.8762211055289644,0.8587627,0.8239570280141469
32,0.2694470245601996,0.9353935,0.8799507058839974,0.8604967,0.8269208652316914
33,0.2525665709432566,0.93315256,0.8759768645786196,0.7512589,0.7115229534903904
34,0.25549067493598415,0.9311274,0.8729097415420138,0.8590642,0.8245152940798537
35,0.23989248043804798,0.9352048,0.8793610045439633,0.86000997,0.8260867438849617
36,0.25398295639820817,0.9318562,0.875917080838144,0.86250985,0.8304520194754929
37,0.23427491642113002,0.9373716,0.883687591392915,0.861582,0.8287664728008639
38,0.2322300007601954,0.9365865,0.8815734088689247,0.86129475,0.8282704816496189
39,0.22468379182073306,0.92770994,0.8739046279461045,0.8608565,0.8275632639880918
40,0.21123951448584502,0.9396917,0.8872921899660765,0.8594805,0.8251485766294067
41,0.2099481423227292,0.9297813,0.8769512996768736,0.8603779,0.8267214682802182
42,0.19923500379301468,0.94206893,0.8910624582951364,0.85798246,0.8225828758094564
43,0.20500866162045947,0.9276626,0.8736299378233051,0.8549072,0.8174312384739894
44,0.19880429957554024,0.9256311,0.8696689606752028,0.858962,0.8242032751463604
45,0.20065361514406385,0.92780685,0.8740789393079346,0.8614467,0.8285451950403842
46,0.18888438218888245,0.9399355,0.8875953208447296,0.8582722,0.8231864900607112
47,0.1773767147986394,0.93159,0.8798331892279857,0.8586028,0.8236759566297224
48,0.17572247110447795,0.9404477,0.8886243900091616,0.759427,0.7251344183062763
49,0.17860042704445012,0.9377565,0.8873815086410014,0.8615883,0.8287365104303671
50,0.17978865843055383,0.9370668,0.884665167401838,0.8604049,0.8267712891239689
51,0.1703980418871034,0.94162333,0.8902821952999878,0.85998994,0.8260015682678524
52,0.16179716137220274,0.92965263,0.8768769027999581,0.858342,0.8232052025916158
53,0.15550472917702962,0.9410459,0.8892793649908942,0.8599516,0.8259311094666515
54,0.15184660227793567,0.9330009,0.8824651019111182,0.8589326,0.8241953832660414
55,0.1536983366844789,0.93232054,0.8812530015318166,0.8571251,0.8211474603789272
56,0.146302073280204,0.9402607,0.888198211687965,0.8559969,0.8192185997665593
57,0.15892474065130613,0.9378433,0.8873070213816988,0.7576817,0.7220557572750683
58,0.1459158755276563,0.9395606,0.8867365228663575,0.86035836,0.8266264118790865
59,0.14601689317035224,0.9397474,0.887229500470963,0.7589635,0.7243229458226544
60,0.14451568679146046,0.93697894,0.8835334173131397,0.8588125,0.824013889554702
61,0.18993176034880135,0.91499394,0.8526606155014244,0.85399354,0.8159287139372452
62,0.14642556405292367,0.931444,0.874529086451965,0.75816613,0.7228981329108908
63,0.13638464916708334,0.93874305,0.8852859248729419,0.7568218,0.720626031801664
64,0.12855522257258306,0.9403371,0.8881809829797345,0.8583027,0.8231666563335918
65,0.12679335355477514,0.9423155,0.8915672774724209,0.85901654,0.8243770864660014
66,0.13278676179360668,0.9402225,0.88832342334402,0.8612299,0.8281263360779605
67,0.12188950356728626,0.94276816,0.8925991007604177,0.85793823,0.8225333984331996
68,0.12298632996543399,0.93218565,0.8812226970731063,0.8567397,0.8204650812331625
69,0.12332962052720897,0.9308299,0.88086027320509,0.8592295,0.8247816492554575
70,0.11643985019258733,0.9448598,0.8965668081380316,0.86083406,0.8274454477675357
71,0.11814617087959119,0.9452823,0.896741454627174,0.8585598,0.8235393547131068
72,0.10823897665963983,0.9459539,0.8979226375280732,0.8620233,0.8295206226103172
73,0.10658348762904699,0.9372642,0.8899981960267322,0.8601142,0.8261763601651765
74,0.10513994470238686,0.94699997,0.89974690444556,0.8616112,0.8287908384914893
75,0.10606607527665372,0.9442454,0.8949675630311167,0.86174744,0.8290754885707303
76,0.11028284495169262,0.9338528,0.8842138453825914,0.860808,0.8274415426429836
77,0.11041463619836096,0.93851006,0.8851442437911659,0.8616349,0.8288403606811553
78,0.10094119748979244,0.93787956,0.8913395415356216,0.8607384,0.8273209727311815
79,0.10458548721980374,0.9356685,0.8870168124288371,0.8586235,0.8237322484182726
80,0.09958687284082737,0.94530857,0.8969948022034681,0.85868484,0.8237694742592868
81,0.09943033515844706,0.9455363,0.8974373256415017,0.8597105,0.8255673675232537
82,0.09546681289684097,0.94684976,0.8996084464827204,0.85943717,0.82508219515844
83,0.0967150306293987,0.94635075,0.8988694091949834,0.8591303,0.8245233496737576
84,0.13300482246954487,0.9248067,0.8750636758362955,0.8588304,0.8240394713441003
85,0.09737919685694407,0.94272125,0.8927700014709843,0.8621154,0.8296235895415084
86,0.0896664890899973,0.9377811,0.8907568015347501,0.76006657,0.7260494141991203
87,0.09089077155123342,0.9476943,0.9010715339727877,0.7611814,0.7280090169787035
88,0.09478955392567616,0.9346264,0.8855367911459749,0.7617925,0.7291329316422288
89,0.09172850221676647,0.9374639,0.8906828222579439,0.8613362,0.8283518867874902
90,0.08427230883741153,0.93904763,0.8932842669260118,0.75944036,0.7251415904553252
91,0.08472184415133495,0.947643,0.9011593963681784,0.75914025,0.7246480941681308
92,0.09507673282949429,0.94185394,0.8937369772460879,0.7595385,0.7253112437679599
93,0.08433022367644985,0.937183,0.8899459181298555,0.7607526,0.7273565187626648
94,0.08338223341500985,0.93660593,0.8889275239402434,0.75825953,0.7230980618932411
95,0.08082050172928369,0.93715835,0.89004967136722,0.86156446,0.828710144766146
96,0.07936181613015679,0.93957454,0.8940305053888732,0.8603489,0.8266195448093117
97,0.09222935951965035,0.9384048,0.8863126112209445,0.8596407,0.8253891159106338
98,0.11530668200608694,0.92213917,0.8711334587490897,0.7589467,0.7223653273977073
99,0.07992922781773333,0.9448571,0.8959420526473086,0.8580012,0.8225920503906661
